fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct
2020,25Q242,Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,342500010242,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,SE","0K,01,02,03",2001-07-01T00:00:00.000,Open,Q242,29-66 137 STREET,NY,1030783,219763,-73.832005,40.769752,407,20,88901,4043710173,QN22,Flushing,Jill Pritchard,Principal,718-445-2902,718-939-7751,25,25,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,NULL,NULL,NULL,407,109
2020,29Q243,Q243,Institute for Health Professions at Cambria Height,342900011243,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2013-07-01T00:00:00.000,Open,Q490,207- 01 116TH  AVENUE,NY,1054589,193965,-73.74633,40.698786,413,27,53401,4110490001,QN33,Cambria Heights,Gareth Robinson,I.A. Principal,718-723-7301,718-723-7306,29,29,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",413,105
2020,25Q244,Q244,The Active Learning Elementary School,342500010244,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,SE","0K,01,02,03",2008-07-01T00:00:00.000,Open,Q244,137-20 FRANKLIN AVENUE,NY,1032404,214203,-73.826192,40.754483,407,20,79701,4051370043,QN22,Flushing,Robert Groff,Principal,718-445-5730,718-445-5856,25,25,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,NULL,NULL,NULL,407,109
2020,29Q248,Q248,Queens Preparatory Academy,342900011248,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051454,183115,-73.757744,40.66903,412,31,33000,4130570056,QN02,Springfield Gardens North,TASHON HAYWOOD,Principal,718-712-2304,718-712-3273,29,29,NULL,NULL,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412,113
2020,25Q250,Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,342500010250,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999-07-01T00:00:00.000,Open,Q168,158-40 76 ROAD,NY,1037086,203178,-73.80938,40.724195,408,24,125700,4068260001,QN37,Kew Gardens Hills,Tara Mrwik,Principal,718-591-9000,718-591-2340,25,25,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,NULL,NULL,NULL,408,107
2020,29Q251,Q251,P.S. 251 Queens,342900010251,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1973-07-01T00:00:00.000,Open,Q251,144-51 ARTHUR STREET,NY,1051000,181576,-73.759396,40.664809,413,31,32000,4133310001,QN03,Springfield Gardens South-Brookville,Relda Barry Grant,Principal,718-276-2745,718-723-7822,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,NULL,NULL,NULL,413,105
2020,25Q252,Q252,"Queens School of Inquiry, The",342500011252,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2005-07-01T00:00:00.000,Open,Q168,158-40 76 ROAD,NY,1037086,203178,-73.80938,40.724195,408,24,125700,4068260001,QN37,Kew Gardens Hills,MEREDITH INBAL,Principal,718-380-6929,718-380-6809,25,25,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",408,107
2020,27Q253,Q253,P.S. 253,342700010253,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2004-07-01T00:00:00.000,Open,Q253,1307 CENTRAL AVENUE,NY,1054000,160613,-73.748799,40.607247,414,31,103202,4155410001,QN15,Far Rockaway-Bayswater,Phoebe Grant Robinson,I.A. Principal,718-327-0895,718-327-3964,27,27,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,414,101
2020,27Q254,Q254,P.S. 254 - The Rosa Parks School,342700010254,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2004-07-01T00:00:00.000,Open,Q254,84-40 101 STREET,NY,1026430,193322,-73.847886,40.6972,409,32,2400,4091770023,QN54,Richmond Hill,Pamela Markham,Principal,718-520-7878,718-846-7404,27,27,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,409,102
2020,75Q255,Q255,P.S. Q255,307500014255,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",1991-11-05T00:00:00.000,Open,Q168,158-40 76 ROAD,NY,1037086,203178,-73.80938,40.724195,408,24,125700,4068260001,QN37,Kew Gardens Hills,GREGG LOPEZ,Principal,718-380-1247,718-380-2295,25,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 752,NULL,NULL,NULL,408,107
2020,75Q256,Q256,P.S. Q256,307500014256,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",1999-07-01T00:00:00.000,Open,L001,525 CONVENT ROAD,NY,NULL,NULL,NULL,NULL,0,0,,0,,,Robert Lopez,Principal,516-921-0450,516-921-4045,0,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 754,NULL,NULL,NULL,0,NULL
2020,30Q258,Q258,Energy Tech High School,343000011258,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12,13,14",2013-07-01T00:00:00.000,Open,Q204,36-41 28 STREET,NY,1002915,214887,-73.932628,40.756471,401,26,5100,4003430001,QN68,Queensbridge-Ravenswood-Long Island City,Hope Barter,Principal,718-472-0536,718-472-0490,30,30,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",401,114
2020,29Q259,Q259,Pathways College Preparatory School: A College Boa,342900011259,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2005-07-01T00:00:00.000,Open,Q192,109-89 204 STREET,NY,1052764,196584,-73.752885,40.705989,412,27,50800,4109440301,QN07,Hollis,FIA DAVIS,Principal,718-454-4957,718-454-4892,29,29,NULL,NULL,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412,103
2020,27Q260,Q260,Frederick Douglass Academy VI High School,342700011260,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,Q465,8-21 BAY 25 STREET,NY,1049786,158521,-73.763995,40.601537,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater,"Charles Ogundimu, Ph.D.",Principal,718-471-2154,718-471-2890,27,27,NULL,NULL,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",414,101
2020,27Q261,Q261,Voyages Prep - South Queens,342700011261,DOE,Transfer School,High school,"09,12,SE","09,10,11,12",2013-07-01T00:00:00.000,Open,Q400,156-10 BAISLEY BOULEVARD,NY,1044531,184889,-73.782684,40.673949,412,28,29400,4122610001,QN02,Springfield Gardens North,Christopher Losurdo,Principal,718-276-1946,718-276-2784,27,27,NULL,NULL,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",412,113
2020,27Q262,Q262,Channel View School for Research,342700011262,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2004-09-08T00:00:00.000,Open,Q410,100-00 BEACH CHANNEL DRIVE,NY,1032769,152825,-73.825317,40.586012,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,DENISE HARPER RICHARDS,Principal,718-634-1970,718-734-3296,27,27,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",414,100
2020,25Q263,Q263,Flushing International High School,342500011263,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2004-09-08T00:00:00.000,Open,Q189,144-80 BARCLAY AVENUE,NY,1034559,216204,-73.818399,40.759963,407,20,86300,4050510027,QN51,Murray Hill,Lara Evangelista,Principal,718-463-2348,718-463-3514,25,25,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",407,109
2020,24Q264,Q264,Academy of Finance and Enterprise,342400011264,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,Q735,30-20 THOMSON AVENUE,NY,1001706,210406,-73.937004,40.744175,402,26,17900,4002740001,QN31,Hunters Point-Sunnyside-West Maspeth,Victoria Armano,Principal,718-389-3623,718-389-3724,24,24,NULL,NULL,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402,108
2020,29Q265,Q265,Excelsior Preparatory High School,342900011265,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051454,183115,-73.757744,40.66903,412,31,33000,4130570056,QN02,Springfield Gardens North,LILLY LUCAS,Principal,718-525-6507,718-525-6276,29,29,NULL,NULL,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412,113
2020,26Q266,Q266,P.S./I.S. 266,342600010266,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2003-07-01T00:00:00.000,Open,Q266,74-10 COMMONWEALTH BOULEVARD,NY,1059503,211228,-73.728415,40.746128,413,23,156700,4078700074,QN43,Bellerose,Ayanna Greenidge,Principal,718-479-3920,718-479-2482,26,26,COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,NULL,NULL,NULL,413,105
2020,24Q267,Q267,High School of Applied Communication,342400011267,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,Q735,30-20 THOMSON AVENUE,NY,1001706,210406,-73.937004,40.744175,402,26,17900,4002740001,QN31,Hunters Point-Sunnyside-West Maspeth,Michael Weinstein,Principal,718-389-3163,718-389-3427,24,24,NULL,NULL,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402,108
2020,29Q268,Q268,P.S./I.S. 268,342900010268,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2003-07-01T00:00:00.000,Open,Q268,92-07 175 STREET,NY,1043800,197165,-73.78521,40.707648,412,27,44400,4102150001,QN61,Jamaica,LISSA GRANT STEWART,Principal,718-206-3240,718-206-2938,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,NULL,NULL,NULL,412,103
2020,29Q270,Q270,The Gordon Parks School,342900010270,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2003-07-01T00:00:00.000,Open,Q270,233-15 MERRICK BOULEVARD,NY,1057415,185333,-73.736232,40.67507,413,31,61800,4129730001,QN66,Laurelton,Chayvonne Harper,Principal,718-341-8280,718-341-5589,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,NULL,NULL,NULL,413,105
2020,29Q272,Q272,George Washington Carver High School for the Scien,342900011272,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051454,183115,-73.757744,40.66903,412,31,33000,4130570056,QN02,Springfield Gardens North,JANICE SUTTON,Principal,718-525-6439,718-525-6482,29,29,NULL,NULL,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412,113
2020,27Q273,Q273,P.S. 273,342700010273,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2010-07-01T00:00:00.000,Open,Q273,88-07 102ND STREET,NY,1027417,192017,-73.844335,40.693613,409,32,2800,4092880101,QN54,Richmond Hill,BRENDA WARD,Principal,718-286-8300,718-286-8310,27,27,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,409,102
2020,29Q274,Q274,Langston Hughes High School For Communication Arts,342900010274,DOE,General Academic,High school,NULL,"09,10,11,12",1901-01-01T00:00:00.000,Closed,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051698,182796,-73.7569,40.6682,412,31,33000,4130570056,QN02,Springfield Gardens North,NULL,NULL,NULL,NULL,29,29,COMMUNITY SCHOOL DISTRICT 29,Lenon Murray,NULL,NULL,NULL,NULL,NULL,NULL,412,113
2020,75Q277,Q277,The Riverview School,307500014277,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2013-07-01T00:00:00.000,Open,Q777,50-15 44TH STREET,NY,1006047,207679,-73.921346,40.73668,402,26,18700,4022940026,QN31,Hunters Point-Sunnyside-West Maspeth,ANNETTE BEALE,Principal,718-609-3320,718-609-3322,24,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 754,NULL,NULL,NULL,402,108
2020,27Q279,Q279,Cypress Hills Collegiate Preparatory School,342700011279,DOE,General Academic,High school,NULL,NULL,2006-07-01T00:00:00.000,Closed,Q650,94-06 104TH STREET,NY,1028419,190563,0,0,409,28,11400,4093810044,QN54,Richmond Hill,Alex Maysonet,Principal,718-850-8301,718-850-8303,27,27,COMMUNITY SCHOOL DISTRICT 27,Michele Lloyd-Bey,NULL,NULL,NULL,NULL,NULL,NULL,409,102
2020,30Q280,Q280,P.S. 280,343000010280,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2010-07-01T00:00:00.000,Open,Q280,34-20 94TH STREET,NY,1019129,213766,-73.874109,40.753345,403,25,27300,4014540018,QN28,Jackson Heights,LISA HIDALGO,Principal,718-424-9031,718-424-9093,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,NULL,NULL,NULL,403,115
2020,25Q281,Q281,East-West School of International Studies,342500011281,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q237,46-21 COLDEN STREET,NY,1033735,212365,-73.821402,40.74943,407,20,84500,4051470001,QN22,Flushing,ANTHONY CROMER,Principal,718-353-0009,718-353-3772,25,25,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",407,109
2020,27Q282,Q282,Knowledge and Power Preparatory Academy VI,342700010282,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2006-07-01T00:00:00.000,Open,Q465,8-21 BAY 25 STREET,NY,1049786,158521,-73.763995,40.601537,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater,GARY DUMORNAY,Principal,718-471-6934,718-471-6938,27,27,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,414,101
2020,29Q283,Q283,Preparatory Academy for Writers: A College Board S,342900011283,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051454,183115,-73.757744,40.66903,412,31,33000,4130570056,QN02,Springfield Gardens North,CHARLES ANDERSON,Principal,718-949-8405,718-525-8495,29,29,NULL,NULL,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412,113
2020,28Q284,Q284,York Early College Academy,342800011284,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q008,108-35 167 STREET,NY,1043479,193252,-73.786403,40.69691,412,27,25800,4101780001,QN01,South Jamaica,Noah Angeles,Principal,718-262-8547,718-558-4257,28,28,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",412,103
2020,25Q285,Q285,World Journalism Preparatory: A College Board Scho,342500011285,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q025,34-65 192 STREET,NY,1042598,218015,-73.789365,40.764884,411,19,113900,4052610001,QN48,Auburndale,JANINE WERNER,Principal,718-461-2219,718-461-2633,25,25,NULL,NULL,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411,111
2020,30Q286,Q286,"Young Women's Leadership School, Astoria",343000011286,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q739,23-15 NEWTOWN AVENUE,NY,1005348,220098,-73.92383,40.770769,401,22,6900,4005420008,QN71,Old Astoria,Allison Persad,Principal,718-267-2839,718-728-0218,30,30,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",401,114
2020,28Q287,Q287,The Emerson School,342800010287,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q008,108-35 167 STREET,NY,1043479,193252,-73.786403,40.69691,412,27,25800,4101780001,QN01,South Jamaica,Jakub Lau,Principal,718-657-4801,718-657-4807,28,28,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,412,103
2020,29Q289,Q289,Queens United Middle School,342900010289,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q156,229-02 137 AVENUE,NY,1055450,184303,-73.743327,40.672259,413,31,64600,4131700012,QN66,Laurelton,TOSHALYN FRANCIS,I.A. Principal,718-723-3501,718-723-3507,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,NULL,NULL,NULL,413,105
2020,24Q290,Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,342400010290,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2010-07-01T00:00:00.000,Open,Q290,55-20 METROPOLITAN AVENUE,NY,1009694,198950,-73.908307,40.71303,405,30,59500,4033650027,QN20,Ridgewood,Jose Jimenez,Principal,718-571-6900,718-571-6920,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,NULL,NULL,NULL,405,104
2020,30Q291,Q291,Hunters Point Community Middle School,343000010291,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q404,1-50 51ST AVENUE,NY,995504,209894,-73.959183,40.742964,402,26,100,4000060008,QN31,Hunters Point-Sunnyside-West Maspeth,SARAH GOODMAN,Principal,718-609-3300,718-609-3319,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,NULL,NULL,NULL,402,108
2020,24Q293,Q293,Civic Leadership Academy,342400011293,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2008-07-01T00:00:00.000,Open,Q744,45-10 94TH STREET,NY,1019856,210081,-73.871505,40.743228,404,25,46300,4016000061,QN29,Elmhurst,PHUONG NGUYEN,Principal,718-271-1487,718-271-3408,24,24,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",404,110
2020,25Q294,Q294,BELL Academy,342500010294,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2007-07-01T00:00:00.000,Open,Q169,18-25 212 STREET,NY,1045611,224379,-73.77843,40.782331,407,19,99704,4058650050,QN47,Ft. Totten-Bay Terrace-Clearview,David Abbott,Principal,718-428-0587,718-428-0237,25,25,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,NULL,NULL,NULL,407,109
2020,29Q295,Q295,P.S./I.S. 295,342900010295,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2007-07-01T00:00:00.000,Open,Q263,222-14 JAMAICA AVENUE,NY,1058705,201931,-73.731398,40.720617,413,23,56800,4108130005,QN34,Queens Village,DEON LAVIGNE-JONES,Principal,718-464-1433,718-464-1439,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,NULL,NULL,NULL,413,105
2020,24Q296,Q296,Pan American International High School,342400011296,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01T00:00:00.000,Open,Q744,45-10 94TH STREET,NY,1019856,210081,-73.871505,40.743228,404,25,46300,4016000061,QN29,Elmhurst,George Badia,Principal,718-271-3602,718-271-4041,24,24,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",404,110
2020,27Q297,Q297,Hawtree Creek Middle School,342700010297,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q226,121-10 ROCKAWAY BOULEVARD,NY,1035086,185258,-73.81673,40.675021,410,28,84000,4117140100,QN55,South Ozone Park,Dr. Maureen Hussey,Principal,718-659-3792,718-659-3798,27,27,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,410,106
2020,84Q298,Q298,Middle Village Prep Charter School,342400861048,Charter,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",2013-07-01T00:00:00.000,Open,QABC,68-02 METROPOLITAN AVENUE,NY,1015210,198323,-73.888325,40.710973,405,30,61301,4036670023,QN20,Ridgewood,Nancy Velez,PRINCIPAL,718-869-2933,718-821-2498,24,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,405,104
